twitterID,followers,following,actions,isretweet,Type,tweetContentLength,hasURL,similarity,perCapWords
8236,60900.0,0.0,270.0,0.0,Quality,16,1,0,6.25
8238,0.0,0.0,0.0,0.0,Quality,15,0,0,0.0
8239,2687.0,2637.0,4699.0,0.0,Spam,22,0,0,0.0
824,796.0,1737.0,2886.0,0.0,Spam,18,1,0,5.555555555555555
8240,0.0,0.0,6.0,0.0,Quality,16,0,0,0.0
8241,0.0,0.0,0.0,0.0,Quality,2,0,0,0.0
8243,889.0,798.0,1589.0,1.0,Spam,10,1,0,0.0
8244,14176.0,12051.0,9503.0,0.0,Spam,22,0,0,0.0
8245,843.0,457.0,4123.0,1.0,Spam,16,1,0,0.0
8248,0.0,0.0,0.0,0.0,Quality,19,1,0,5.263157894736842
8249,3085.0,2382.0,2076.0,1.0,Spam,18,0,0,0.0
825,3460.0,4390.0,8453.0,0.0,Spam,12,1,0,25.0
8250,0.0,0.0,121.0,0.0,Quality,22,1,0,0.0
8253,8270.0,5539.0,15152.0,0.0,Spam,10,0,0,0.0
8254,7277.0,6077.0,5089.0,0.0,Spam,21,1,0,0.0
8255,15431.0,10821.0,8795.0,0.0,Spam,14,1,0,0.0
8256,1007.0,929.0,5345.0,1.0,Spam,16,1,0,93.75
8257,982.0,2638.0,990.0,0.0,Spam,11,1,0,0.0
8259,150.0,0.0,8302.0,1.0,Spam,12,1,0,0.0
826,14903.0,5601.0,12539.0,0.0,Spam,9,0,0,0.0
8261,2275.0,2592.0,13610.0,1.0,Spam,15,0,0,6.666666666666667
8263,189000.0,0.0,396.0,0.0,Quality,8,1,0,0.0
8264,0.0,0.0,0.0,0.0,Quality,16,1,0,0.0
8265,2512.0,246.0,155005.0,1.0,Spam,4,1,0,0.0
8267,2431.0,2528.0,3001.0,1.0,Spam,18,0,0,0.0
8268,13229.0,14429.0,15025.0,0.0,Spam,15,0,0,0.0
8269,8400.0,9239.0,17180.0,0.0,Spam,12,0,0,0.0
8270,19221.0,14962.0,14876.0,0.0,Spam,9,1,0,11.11111111111111
8271,2034.0,2796.0,2494.0,0.0,Spam,12,1,0,16.666666666666664
8275,0.0,0.0,0.0,0.0,Quality,2,0,0,0.0
8276,0.0,0.0,0.0,0.0,Quality,5,0,0,100.0
8278,4153.0,3754.0,8293.0,0.0,Spam,8,1,0,0.0
8279,914.0,777.0,6980.0,1.0,Spam,16,1,0,0.0
828,1029.0,2961.0,1147.0,0.0,Spam,11,1,0,0.0
8285,40600.0,0.0,33.0,0.0,Quality,15,1,0,6.666666666666667
8286,352.0,1400.0,862.0,1.0,Spam,14,1,0,0.0
8287,16779.0,10474.0,5915.0,1.0,Spam,5,0,0,0.0
8288,0.0,0.0,0.0,0.0,Quality,6,0,0,0.0
829,11370.0,10287.0,17614.0,0.0,Spam,8,1,0,0.0
8290,1838.0,1264.0,2726.0,1.0,Spam,6,1,0,0.0
8291,40.0,75.0,120.0,0.0,Spam,6,1,0,0.0
8292,848.0,848.0,5670.0,1.0,Spam,8,1,0,0.0
8294,1605.0,1689.0,4067.0,1.0,Spam,18,1,0,5.555555555555555
8295,0.0,0.0,0.0,0.0,Quality,4,0,0,0.0
8296,0.0,0.0,0.0,0.0,Quality,17,1,0,5.88235294117647
8299,2705.0,2766.0,2753.0,1.0,Spam,23,0,0,8.695652173913043
830,18832.0,7836.0,16168.0,0.0,Spam,13,1,0,0.0
8300,0.0,0.0,0.0,0.0,Quality,10,0,0,0.0
8301,0.0,0.0,0.0,0.0,Quality,15,1,0,0.0
8302,907.0,808.0,2241.0,1.0,Spam,13,1,0,7.6923076923076925
8303,1544.0,4987.0,740.0,0.0,Spam,19,1,0,0.0
8304,15182.0,6083.0,25066.0,0.0,Spam,11,1,0,0.0
8305,0.0,0.0,0.0,0.0,Quality,7,1,0,0.0
8307,21.0,1.0,2386.0,0.0,Spam,11,1,0,9.090909090909092
8308,0.0,0.0,0.0,0.0,Quality,15,0,0,0.0
831,26700.0,0.0,1048.0,0.0,Quality,19,1,0,5.263157894736842
8311,2030000.0,0.0,132.0,0.0,Quality,16,1,0,0.0
8312,1840.0,1490.0,3197.0,1.0,Spam,15,1,0,6.666666666666667
8314,16041.0,4434.0,27483.0,0.0,Spam,11,1,0,0.0
8316,704.0,832.0,1623.0,1.0,Spam,21,1,0,9.523809523809524
832,13220.0,14067.0,43381.0,0.0,Spam,12,0,0,0.0
8320,19681.0,6534.0,15020.0,0.0,Spam,13,1,0,0.0
8321,2961.0,2291.0,4953.0,1.0,Spam,24,1,0,4.166666666666666
8322,208.0,388.0,655.0,1.0,Spam,19,1,0,0.0
8323,3022.0,4287.0,25129.0,0.0,Spam,14,1,0,7.142857142857142
8329,0.0,0.0,0.0,0.0,Quality,8,1,0,0.0
833,1036.0,833.0,2421.0,1.0,Spam,14,0,0,0.0
8330,2204.0,4842.0,1563.0,0.0,Spam,9,1,0,33.33333333333333
8337,26311.0,17818.0,40784.0,0.0,Spam,15,0,0,6.666666666666667
8338,6720000.0,0.0,52.0,0.0,Quality,11,1,0,0.0
8339,65.0,661.0,2270.0,0.0,Spam,15,1,0,6.666666666666667
8340,0.0,0.0,0.0,0.0,Quality,8,1,0,0.0
8346,838.0,456.0,3581.0,1.0,Spam,13,1,0,7.6923076923076925
8347,0.0,0.0,8.0,0.0,Quality,19,1,0,5.263157894736842
8348,0.0,0.0,0.0,0.0,Quality,8,1,0,50.0
835,0.0,0.0,10.0,0.0,Quality,4,0,0,0.0
8350,0.0,0.0,0.0,0.0,Quality,4,1,0,0.0
8353,483.0,824.0,1172.0,1.0,Spam,14,1,0,7.142857142857142
8354,2592.0,3303.0,2596.0,1.0,Spam,15,0,0,0.0
8355,23.0,1.0,1760.0,0.0,Spam,11,1,0,27.27272727272727
8357,24103.0,5443.0,31105.0,0.0,Spam,8,1,0,0.0
836,1066.0,1204.0,6097.0,1.0,Spam,11,1,0,0.0
8360,0.0,0.0,0.0,0.0,Quality,22,0,0,0.0
8364,1312.0,1685.0,801.0,1.0,Spam,20,0,0,5.0
8365,20555.0,8123.0,18644.0,0.0,Spam,11,1,0,0.0
8366,6372.0,5292.0,9894.0,0.0,Spam,12,1,0,0.0
8367,77.0,742.0,25.0,0.0,Spam,15,1,0,0.0
8368,0.0,0.0,16.0,0.0,Quality,19,1,0,10.526315789473683
8369,0.0,0.0,0.0,0.0,Quality,26,1,0,0.0
8370,1833.0,1488.0,3288.0,1.0,Spam,9,1,0,44.44444444444444
8372,211.0,740.0,866.0,0.0,Spam,21,0,0,4.761904761904762
8375,4147.0,2873.0,6503.0,0.0,Spam,8,0,0,0.0
8377,118000.0,0.0,1457.0,0.0,Quality,13,1,0,0.0
8378,1070.0,926.0,1977.0,1.0,Spam,22,0,0,0.0
8379,19623.0,7912.0,18137.0,0.0,Spam,10,1,0,0.0
8380,702.0,1739.0,2307.0,0.0,Spam,13,1,0,7.6923076923076925
8381,14174.0,7058.0,35372.0,0.0,Spam,10,0,0,20.0
8382,0.0,0.0,0.0,0.0,Quality,22,0,0,0.0
8384,765.0,471.0,5087.0,1.0,Spam,8,1,0,0.0
8385,1711.0,1709.0,9822.0,0.0,Spam,14,1,0,7.142857142857142
8386,21.0,1.0,2687.0,0.0,Spam,15,1,0,0.0
8389,45500.0,0.0,111.0,0.0,Quality,3,1,0,0.0
8390,855.0,547.0,2102.0,1.0,Spam,18,0,0,0.0
8391,23282.0,9635.0,28400.0,0.0,Spam,9,1,0,11.11111111111111
8393,16000.0,0.0,408.0,0.0,Quality,13,1,0,15.384615384615385
8394,14716.0,9932.0,7347.0,0.0,Spam,10,1,0,0.0
8395,884.0,1113.0,4169.0,1.0,Spam,25,1,0,12.0
8396,12294.0,8600.0,23280.0,0.0,Spam,12,0,0,0.0
8397,25380.0,5179.0,41701.0,0.0,Spam,6,1,0,0.0
8398,1482.0,1217.0,2141.0,1.0,Spam,6,1,0,66.66666666666666
84,0.0,0.0,0.0,0.0,Quality,8,1,0,0.0
8400,1585.0,1338.0,2143.0,1.0,Spam,26,1,0,3.8461538461538463
8401,0.0,0.0,0.0,0.0,Quality,17,1,0,11.76470588235294
8402,140.0,68.0,2477.0,1.0,Spam,5,1,0,0.0
8404,6291.0,5376.0,7552.0,1.0,Spam,17,0,0,0.0
8406,0.0,0.0,0.0,0.0,Quality,4,1,0,0.0
8408,137000.0,83600.0,156.0,0.0,Quality,16,1,0,6.25
8409,346000.0,13700.0,22.0,0.0,Quality,7,1,0,0.0
841,1516.0,1640.0,2531.0,1.0,Spam,22,1,0,0.0
8411,13259.0,14388.0,18859.0,0.0,Spam,12,0,0,8.333333333333332
8412,948.0,2965.0,6148.0,0.0,Spam,17,1,0,47.05882352941176
8413,6590000.0,0.0,692.0,0.0,Quality,12,1,0,0.0
8414,0.0,0.0,0.0,0.0,Quality,7,0,0,0.0
8417,220.0,538.0,581.0,1.0,Spam,26,0,0,7.6923076923076925
8418,133.0,65.0,10576.0,1.0,Spam,17,0,0,0.0
8420,22520.0,19802.0,11443.0,1.0,Spam,6,0,0,0.0
8422,1.0,0.0,344.0,0.0,Spam,15,1,0,6.666666666666667
8425,2589.0,253.0,163215.0,0.0,Spam,4,0,0,100.0
8426,471.0,547.0,4840.0,1.0,Spam,22,0,0,0.0
8427,409.0,606.0,15124.0,1.0,Spam,11,1,0,0.0
8428,0.0,0.0,25.0,0.0,Quality,4,1,0,50.0
8429,1532.0,1328.0,4616.0,1.0,Spam,12,1,0,58.333333333333336
8430,20122.0,8752.0,4887.0,0.0,Spam,12,1,0,0.0
8431,781.0,729.0,3385.0,1.0,Spam,18,1,0,0.0
8433,16650.0,7643.0,17552.0,0.0,Spam,12,1,0,8.333333333333332
8434,33752.0,24073.0,5883.0,0.0,Spam,12,0,0,0.0
8435,12720.0,13679.0,8099.0,0.0,Spam,10,0,0,10.0
8436,0.0,0.0,4.0,0.0,Quality,8,1,0,0.0
8437,17829.0,6337.0,10029.0,0.0,Spam,15,1,0,0.0
8438,2160.0,4966.0,3466.0,0.0,Spam,12,1,0,0.0
8439,0.0,0.0,35.0,0.0,Quality,10,1,0,10.0
8440,3868.0,2860.0,4861.0,1.0,Spam,23,0,0,0.0
8442,0.0,0.0,0.0,0.0,Quality,21,1,0,0.0
8443,17400.0,0.0,1493.0,0.0,Quality,1,1,0,0.0
8445,832.0,859.0,2955.0,1.0,Spam,15,1,0,0.0
8447,407.0,741.0,986.0,1.0,Spam,12,1,0,0.0
8449,0.0,0.0,8.0,0.0,Quality,19,1,0,5.263157894736842
8450,625.0,827.0,1115.0,1.0,Spam,11,1,0,18.181818181818183
8451,2876.0,2665.0,3933.0,1.0,Spam,14,0,0,0.0
8452,707.0,696.0,3257.0,1.0,Spam,15,1,0,86.66666666666667
8453,17809.0,6352.0,9319.0,0.0,Spam,9,1,0,0.0
8454,0.0,0.0,0.0,0.0,Quality,16,0,0,0.0
8455,0.0,0.0,9.0,0.0,Quality,4,1,0,0.0
8457,20670.0,11782.0,46917.0,0.0,Spam,11,1,0,0.0
8458,0.0,0.0,0.0,0.0,Quality,10,0,0,20.0
846,2537.0,2239.0,11434.0,1.0,Spam,29,1,0,0.0
8462,1381.0,863.0,3238.0,1.0,Spam,23,0,0,4.3478260869565215
8463,0.0,0.0,0.0,0.0,Quality,7,0,0,0.0
8464,0.0,0.0,0.0,0.0,Quality,13,0,0,0.0
8467,355.0,605.0,13407.0,1.0,Spam,24,0,0,0.0
8468,0.0,0.0,42.0,0.0,Quality,15,1,0,0.0
8469,1095.0,921.0,3125.0,1.0,Spam,23,0,0,0.0
8470,13245.0,14518.0,9566.0,0.0,Spam,10,0,0,0.0
8472,1094.0,3936.0,7315.0,0.0,Spam,19,1,0,5.263157894736842
8473,0.0,0.0,0.0,0.0,Quality,4,0,0,0.0
8474,0.0,0.0,0.0,0.0,Quality,7,1,0,0.0
8476,31090.0,15475.0,30722.0,0.0,Spam,9,1,0,0.0
8477,800.0,838.0,4999.0,1.0,Spam,6,1,0,16.666666666666664
8479,0.0,0.0,4.0,0.0,Quality,7,0,0,0.0
848,18604.0,5717.0,5649.0,0.0,Spam,12,1,0,0.0
8481,25396.0,5625.0,40158.0,0.0,Spam,10,1,0,0.0
8484,32101.0,12541.0,32525.0,0.0,Spam,9,1,0,0.0
8485,2760.0,2302.0,34702.0,1.0,Spam,14,0,0,7.142857142857142
8486,0.0,0.0,0.0,0.0,Quality,11,1,0,0.0
8489,5802.0,899.0,4408.0,0.0,Spam,10,0,0,0.0
849,1427.0,1043.0,16810.0,1.0,Spam,15,1,0,0.0
8490,108.0,224.0,1339.0,0.0,Spam,4,1,0,0.0
8491,0.0,0.0,0.0,0.0,Quality,4,1,0,0.0
8494,41946.0,28669.0,9386.0,0.0,Spam,13,1,0,7.6923076923076925
8495,2084.0,245.0,142424.0,0.0,Spam,1,1,0,0.0
8496,13329.0,7761.0,16788.0,0.0,Spam,7,0,0,0.0
8497,2075.0,1769.0,2891.0,1.0,Spam,27,1,0,3.7037037037037033
8498,16828.0,4319.0,15104.0,0.0,Spam,7,0,0,14.285714285714285
8499,84900.0,12200.0,260.0,0.0,Quality,4,1,0,0.0
85,874.0,1129.0,2448.0,1.0,Spam,10,1,0,0.0
850,0.0,0.0,0.0,0.0,Quality,22,1,0,0.0
8501,44043.0,20424.0,14015.0,0.0,Spam,7,1,0,0.0
8503,582.0,320.0,1109.0,0.0,Spam,19,1,0,15.789473684210526
8504,13232.0,9455.0,7415.0,1.0,Spam,5,1,0,60.0
8505,33.0,36.0,468.0,0.0,Spam,9,0,0,11.11111111111111
8507,2200.0,2940.0,1912.0,0.0,Spam,6,1,0,16.666666666666664
8508,11458.0,10364.0,10685.0,0.0,Spam,10,0,0,0.0
8510,25285.0,4263.0,45594.0,0.0,Spam,9,1,0,0.0
8511,17849.0,7199.0,7273.0,0.0,Spam,10,1,0,0.0
8512,0.0,0.0,0.0,0.0,Quality,4,0,0,0.0
8513,0.0,0.0,0.0,0.0,Quality,2,1,0,0.0
8514,16088.0,9794.0,4997.0,1.0,Spam,13,1,0,0.0
8516,139000.0,0.0,11.0,0.0,Quality,14,1,0,0.0
8517,61757.0,10462.0,54459.0,0.0,Spam,11,1,0,0.0
8518,177000.0,0.0,8.0,0.0,Quality,4,1,0,0.0
852,15900.0,0.0,27.0,0.0,Quality,9,1,0,11.11111111111111
8520,0.0,0.0,0.0,0.0,Quality,23,1,0,43.47826086956522
8521,4127.0,3738.0,10768.0,0.0,Spam,13,1,0,7.6923076923076925
8522,0.0,0.0,0.0,0.0,Quality,17,1,0,0.0
8523,15935.0,5903.0,9359.0,0.0,Spam,13,1,0,0.0
8524,98.0,948.0,154.0,0.0,Spam,22,1,0,0.0
8525,29316.0,25615.0,23732.0,0.0,Spam,8,0,0,0.0
8526,0.0,0.0,0.0,0.0,Quality,6,1,0,0.0
8527,17452.0,4946.0,11780.0,0.0,Spam,19,0,0,0.0
8528,23800.0,13400.0,0.0,0.0,Quality,20,1,0,10.0
8529,884.0,918.0,1690.0,1.0,Spam,23,0,0,0.0
853,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
8531,623.0,956.0,843.0,0.0,Spam,18,1,0,5.555555555555555
8532,3130.0,2389.0,19500.0,0.0,Spam,12,1,0,16.666666666666664
8533,748.0,391.0,1887.0,1.0,Spam,12,1,0,16.666666666666664
8535,20227.0,17078.0,12967.0,1.0,Spam,13,0,0,0.0
8537,22145.0,5237.0,16028.0,0.0,Spam,11,0,0,0.0
8539,10157.0,6327.0,7077.0,0.0,Spam,10,0,0,0.0
854,0.0,0.0,0.0,0.0,Quality,25,0,0,0.0
8541,13947.0,5594.0,18751.0,0.0,Spam,8,0,0,0.0
8544,0.0,0.0,0.0,0.0,Quality,6,1,0,0.0
8546,934.0,1225.0,3530.0,1.0,Spam,12,1,0,0.0
8549,13215.0,14052.0,45972.0,0.0,Spam,13,0,0,0.0
855,20400.0,0.0,19.0,0.0,Quality,18,1,0,0.0
8550,2730.0,2341.0,26475.0,1.0,Spam,14,1,0,21.428571428571427
8555,13262.0,14134.0,38360.0,0.0,Spam,12,0,0,8.333333333333332
8556,16100.0,12300.0,0.0,0.0,Quality,14,0,0,0.0
8557,2.0,34.0,378.0,0.0,Spam,12,1,0,8.333333333333332
8558,604.0,400.0,1183.0,1.0,Spam,15,1,0,0.0
856,64.0,152.0,410.0,0.0,Spam,14,0,0,0.0
8560,51909.0,10466.0,17414.0,0.0,Spam,6,1,0,0.0
8562,0.0,0.0,6.0,0.0,Quality,10,1,0,0.0
8563,821.0,899.0,4772.0,1.0,Spam,17,1,0,5.88235294117647
8564,24745.0,5105.0,2881.0,0.0,Spam,9,1,0,0.0
8566,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
8568,0.0,0.0,29.0,0.0,Quality,6,0,0,0.0
8569,197.0,64.0,5056.0,1.0,Spam,11,0,0,0.0
857,3390.0,4338.0,16344.0,0.0,Spam,16,1,0,0.0
8570,0.0,0.0,0.0,0.0,Quality,12,1,0,0.0
8571,28109.0,22917.0,14949.0,0.0,Spam,15,1,0,0.0
8572,2244.0,2551.0,18205.0,1.0,Spam,13,1,0,30.76923076923077
8573,61661.0,9679.0,56867.0,0.0,Spam,10,1,0,10.0
8574,6.0,0.0,515.0,0.0,Spam,9,0,0,0.0
8575,990.0,2965.0,2036.0,0.0,Spam,18,0,0,5.555555555555555
8576,1033.0,3932.0,495.0,0.0,Spam,12,1,0,25.0
8577,16863.0,5139.0,31248.0,0.0,Spam,12,1,0,8.333333333333332
8578,12006.0,10403.0,8723.0,0.0,Spam,11,0,0,9.090909090909092
858,17669.0,7057.0,44129.0,0.0,Spam,11,1,0,18.181818181818183
8580,0.0,0.0,16.0,0.0,Quality,22,1,0,0.0
8581,1104.0,818.0,4359.0,1.0,Spam,15,1,0,0.0
8582,0.0,0.0,37.0,0.0,Quality,19,1,0,0.0
8583,21716.0,15180.0,14012.0,1.0,Spam,6,1,0,0.0
8584,888.0,785.0,3951.0,1.0,Spam,17,1,0,0.0
8585,3381.0,4330.0,16558.0,0.0,Spam,14,1,0,0.0
8586,0.0,0.0,0.0,0.0,Quality,5,0,0,20.0
8587,22928.0,10152.0,27093.0,0.0,Spam,9,1,0,0.0
8588,0.0,0.0,2.0,0.0,Quality,3,1,0,0.0
8589,2123.0,4894.0,1937.0,0.0,Spam,11,1,0,9.090909090909092
859,0.0,0.0,0.0,0.0,Quality,3,1,0,0.0
8591,0.0,0.0,0.0,0.0,Quality,17,0,0,0.0
8593,853.0,533.0,6516.0,1.0,Spam,15,1,0,0.0
8595,12273.0,8556.0,29606.0,0.0,Spam,11,0,0,18.181818181818183
8597,18051.0,7749.0,12777.0,0.0,Spam,7,1,0,0.0
8598,25381.0,5169.0,43501.0,0.0,Spam,10,1,0,0.0
86,864.0,4989.0,925.0,0.0,Spam,13,1,0,23.076923076923077
860,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
8600,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
8601,1572.0,4896.0,637.0,0.0,Spam,10,1,0,10.0
8603,41800.0,35400.0,125.0,0.0,Quality,12,0,0,0.0
8604,0.0,0.0,0.0,0.0,Quality,6,0,0,0.0
8606,1086.0,3392.0,206.0,0.0,Spam,15,1,0,20.0
8607,33800.0,0.0,3.0,0.0,Quality,13,1,0,7.6923076923076925
8608,16306.0,7080.0,20782.0,0.0,Spam,10,1,0,10.0
861,0.0,0.0,6.0,0.0,Quality,17,0,0,0.0
8613,19609.0,7917.0,17913.0,0.0,Spam,8,1,0,0.0
8614,21200.0,0.0,15.0,0.0,Quality,12,1,0,8.333333333333332
8615,0.0,0.0,0.0,0.0,Quality,17,1,0,5.88235294117647
8616,12294.0,8605.0,22832.0,0.0,Spam,12,0,0,0.0
8617,806.0,887.0,5787.0,1.0,Spam,26,1,0,0.0
8618,0.0,0.0,10.0,0.0,Quality,4,1,0,0.0
8620,25841.0,6442.0,52682.0,0.0,Spam,9,1,0,0.0
8621,13268.0,14499.0,10639.0,0.0,Spam,16,0,0,12.5
8624,805.0,2898.0,1669.0,0.0,Spam,17,1,0,0.0
8625,1909.0,4941.0,3081.0,0.0,Spam,10,1,0,10.0
8628,283.0,2995.0,1182.0,0.0,Spam,19,1,0,5.263157894736842
8629,21933.0,14687.0,14233.0,1.0,Spam,23,0,0,0.0
8630,1056.0,96.0,765.0,0.0,Spam,7,0,0,14.285714285714285
8632,17908.0,7813.0,3801.0,0.0,Spam,2,1,0,0.0
8633,30349.0,21035.0,28429.0,0.0,Spam,12,0,0,8.333333333333332
8634,24191.0,4557.0,32319.0,0.0,Spam,13,1,0,0.0
8636,1320.0,828.0,5449.0,0.0,Spam,20,0,0,0.0
8638,4154.0,3753.0,9616.0,0.0,Spam,10,0,0,0.0
8639,570.0,916.0,1233.0,1.0,Spam,18,1,0,0.0
864,816.0,883.0,3171.0,1.0,Spam,12,0,0,16.666666666666664
8641,26263.0,17460.0,38227.0,0.0,Spam,10,0,0,0.0
8643,1765.0,1944.0,3819.0,1.0,Spam,11,1,0,27.27272727272727
8644,16880.0,11422.0,4318.0,0.0,Spam,8,0,0,0.0
8647,17200.0,0.0,0.0,0.0,Quality,4,1,0,0.0
865,16075.0,7859.0,14588.0,0.0,Spam,10,1,0,0.0
8650,266.0,598.0,969.0,1.0,Spam,28,0,0,0.0
8651,0.0,0.0,0.0,0.0,Quality,5,0,0,0.0
8652,0.0,0.0,135.0,0.0,Quality,8,1,0,87.5
8654,20035.0,9212.0,23245.0,0.0,Spam,9,1,0,0.0
8655,19966.0,7787.0,45817.0,0.0,Spam,9,1,0,0.0
8656,950.0,893.0,5188.0,1.0,Spam,15,1,0,0.0
8657,0.0,0.0,0.0,0.0,Quality,7,0,0,14.285714285714285
8659,34400.0,34700.0,5.0,0.0,Quality,13,1,0,0.0
866,19100.0,10100.0,0.0,0.0,Quality,14,1,0,0.0
8661,213.0,1960.0,2377.0,0.0,Spam,22,1,0,4.545454545454546
8663,0.0,0.0,0.0,0.0,Quality,10,1,0,0.0
8664,0.0,0.0,0.0,0.0,Quality,9,0,0,0.0
8665,958.0,2639.0,743.0,0.0,Spam,15,1,0,0.0
8666,16666.0,14291.0,3570.0,0.0,Spam,14,1,0,0.0
8668,0.0,0.0,0.0,0.0,Quality,7,0,0,0.0
8670,11270.0,10195.0,25927.0,0.0,Spam,13,0,0,0.0
8672,3312.0,2228.0,7840.0,0.0,Spam,10,0,0,0.0
8674,622.0,1286.0,5941.0,1.0,Spam,9,1,0,0.0
8676,17902.0,6307.0,11764.0,0.0,Spam,11,1,0,0.0
8677,5601.0,1123.0,4128.0,0.0,Spam,15,1,0,0.0
8678,2561.0,248.0,159320.0,1.0,Spam,41,1,0,0.0
868,196000.0,189000.0,192.0,0.0,Quality,9,0,0,77.77777777777779
8680,785.0,861.0,3475.0,1.0,Spam,19,1,0,0.0
8682,0.0,0.0,0.0,0.0,Quality,24,1,0,0.0
8683,893.0,772.0,6520.0,1.0,Spam,11,1,0,0.0
8684,2783.0,2298.0,35651.0,1.0,Spam,23,0,0,4.3478260869565215
8685,562.0,561.0,912.0,0.0,Spam,3,0,0,0.0
8687,0.0,0.0,0.0,0.0,Quality,6,1,0,16.666666666666664
8689,458.0,1052.0,1200.0,1.0,Spam,11,0,0,18.181818181818183
8690,1069.0,2956.0,1279.0,0.0,Spam,16,1,0,25.0
8691,417.0,283.0,892.0,0.0,Spam,17,0,0,0.0
8692,755.0,763.0,1784.0,1.0,Spam,17,1,0,17.647058823529413
8693,60774.0,5974.0,44425.0,0.0,Spam,9,1,0,0.0
8695,502.0,2914.0,10225.0,0.0,Spam,21,1,0,4.761904761904762
8697,3.0,0.0,288.0,0.0,Spam,12,0,0,0.0
8698,92.0,269.0,255.0,0.0,Spam,12,0,0,0.0
87,711000.0,0.0,92.0,0.0,Quality,5,1,0,0.0
870,19800.0,0.0,2.0,0.0,Quality,11,0,0,0.0
8700,0.0,0.0,56.0,0.0,Quality,20,0,0,5.0
8701,10.0,60.0,909.0,0.0,Spam,11,1,0,9.090909090909092
8702,0.0,0.0,4.0,0.0,Quality,13,1,0,0.0
8704,0.0,0.0,0.0,0.0,Quality,13,1,0,0.0
8705,12296.0,8636.0,18532.0,0.0,Spam,11,0,0,0.0
8706,16260.0,7575.0,16847.0,0.0,Spam,12,1,0,0.0
8707,49.0,94.0,360.0,0.0,Spam,3,1,0,0.0
8708,817.0,2897.0,1852.0,0.0,Spam,19,1,0,0.0
8709,858.0,562.0,5487.0,1.0,Spam,5,1,0,0.0
8712,11361.0,10282.0,18455.0,0.0,Spam,14,0,0,0.0
8713,6906.0,5226.0,787.0,1.0,Spam,18,1,0,0.0
8714,1321.0,862.0,2050.0,1.0,Spam,5,1,0,20.0
8716,816.0,3201.0,679.0,0.0,Spam,21,0,0,9.523809523809524
8717,1449.0,4892.0,661.0,0.0,Spam,13,1,0,0.0
872,3259.0,4396.0,8086.0,0.0,Spam,12,1,0,8.333333333333332
8721,4191.0,3879.0,7676.0,1.0,Spam,12,1,0,0.0
8722,11590.0,9470.0,13016.0,0.0,Spam,9,0,0,0.0
8724,29340.0,20774.0,25077.0,0.0,Spam,11,0,0,0.0
8726,61834.0,12870.0,51292.0,0.0,Spam,11,1,0,9.090909090909092
8730,1781.0,4720.0,764.0,0.0,Spam,9,1,0,77.77777777777779
8732,6409.0,5228.0,13379.0,0.0,Spam,11,1,0,18.181818181818183
8733,32.0,20.0,504.0,0.0,Spam,9,1,0,55.55555555555556
8734,10128.0,6437.0,12228.0,1.0,Spam,2,1,0,0.0
8737,16047.0,4435.0,27520.0,0.0,Spam,14,1,0,0.0
874,33357.0,34984.0,1640.0,0.0,Spam,11,0,0,0.0
8740,25409.0,7493.0,39138.0,0.0,Spam,11,1,0,0.0
8741,0.0,0.0,3.0,0.0,Quality,19,1,0,0.0
8742,0.0,0.0,0.0,0.0,Quality,2,0,0,0.0
8743,0.0,0.0,0.0,0.0,Quality,10,0,0,0.0
8744,822.0,882.0,3482.0,1.0,Spam,11,1,0,9.090909090909092
8746,11253.0,10226.0,23125.0,0.0,Spam,14,0,0,0.0
8749,834.0,538.0,4451.0,1.0,Spam,17,1,0,0.0
875,1319.0,2078.0,1267.0,1.0,Spam,7,0,0,0.0
8750,0.0,0.0,0.0,0.0,Quality,6,0,0,100.0
8751,887.0,746.0,3886.0,1.0,Spam,18,1,0,0.0
8752,0.0,0.0,0.0,0.0,Quality,19,0,0,0.0
8754,0.0,0.0,304.0,0.0,Quality,19,1,0,5.263157894736842
8755,1839.0,1491.0,3170.0,1.0,Spam,16,1,0,0.0
8756,766.0,1963.0,1280.0,0.0,Spam,15,1,0,0.0
8758,2903.0,2435.0,4082.0,1.0,Spam,5,0,0,0.0
8759,6.0,34.0,3344.0,0.0,Spam,10,1,0,20.0
876,17704.0,17230.0,5139.0,0.0,Spam,10,1,0,0.0
8761,22.0,273.0,358.0,1.0,Spam,14,1,0,14.285714285714285
8762,13109.0,12033.0,2445.0,0.0,Spam,4,1,0,0.0
8766,11500.0,0.0,2.0,0.0,Quality,11,1,0,0.0
8768,3020.0,4306.0,22612.0,0.0,Spam,12,1,0,0.0
8769,119.0,29.0,793.0,0.0,Spam,16,0,0,0.0
8771,31736.0,10220.0,13307.0,0.0,Spam,11,1,0,9.090909090909092
8772,512.0,3342.0,1716.0,0.0,Spam,12,1,0,0.0
8775,164000.0,104000.0,377.0,0.0,Quality,7,0,0,85.71428571428571
8776,203.0,110.0,517.0,1.0,Spam,25,1,0,20.0
8777,0.0,0.0,2.0,0.0,Quality,10,1,0,0.0
8779,116000.0,88000.0,85.0,0.0,Quality,18,0,0,0.0
878,800.0,2986.0,3226.0,1.0,Spam,18,1,0,11.11111111111111
8780,141.0,68.0,2710.0,1.0,Spam,6,0,0,16.666666666666664
